t_ms i_pApF mV
2198.39999999999 -0.568988700631042 -74.3068965235281
2198.5 -0.474464076366204 -74.3068224441139
2198.60000000001 -0.529188849751093 -74.3067483646997
2198.7 -0.504313921376085 -74.3066742852854
2198.8 -0.534163823919407 -74.3066002058712
2198.89999999999 -0.519238901414466 -74.306526126457
2199 -0.489388998871144 -74.2997848997621
2199.10000000001 -0.519238901414466 -74.2997104856523
2199.2 -0.504313921376085 -74.2996360715424
2199.3 -0.544113772256034 -74.2995616574325
2199.39999999999 -0.52421387558278 -74.2994872433227
2199.5 -0.494363973039458 -74.2994128292128
2199.60000000001 -0.529188849751093 -74.2993384151029
2199.7 -0.514263927246153 -74.2992640009931
2199.8 -0.509288895544398 -74.2991895868832
2199.89999999999 -0.52421387558278 -74.2991151727734
2200 -0.509288895544398 -74.2923434887758
2200.10000000001 -0.509288895544398 -74.2922687370741
2200.2 -0.489388998871144 -74.2921939853723
2200.3 -0.499338947207771 -74.2921192336706
2200.39999999999 -0.509288895544398 -74.2920444819688
2200.5 -0.504313921376085 -74.291969730267
2200.60000000001 -0.519238901414466 -74.2918949785653
2200.7 -0.544113772256034 -74.2918202268635
2200.8 -0.494363973039458 -74.2917454751618
2200.89999999999 -0.514263927246153 -74.29167072346
2201 -0.489388998871144 -74.2848683186
2201.10000000001 -0.519238901414466 -74.2847932263931
2201.2 -0.464514128029577 -74.2847181341862
2201.3 -0.52421387558278 -74.2846430419792
2201.39999999999 -0.494363973039458 -74.2845679497723
2201.5 -0.544113772256034 -74.2844928575654
2201.60000000001 -0.444614202589602 -74.2844177653585
2201.7 -0.474464076366204 -74.2843426731516
2201.8 -0.534163823919407 -74.2842675809447
2201.89999999999 -0.494363973039458 -74.2841924887378
2202 -0.53913879808772 -74.2773590979085
2202.10000000001 -0.489388998871144 -74.2772836622656
2202.2 -0.489388998871144 -74.2772082266226
2202.3 -0.474464076366204 -74.2771327909797
2202.39999999999 -0.549088746424347 -74.2770573553368
2202.5 -0.514263927246153 -74.2769819196939
2202.60000000001 -0.494363973039458 -74.2769064840509
2202.7 -0.444614202589602 -74.276831048408
2202.8 -0.534163823919407 -74.2767556127651
2202.89999999999 -0.494363973039458 -74.2766801771222
2203 -0.514263927246153 -74.2698155336161
2203.10000000001 -0.519238901414466 -74.269739751588
2203.2 -0.573963617265915 -74.26966396956
2203.3 -0.489388998871144 -74.269588187532
2203.39999999999 -0.52421387558278 -74.269512405504
2203.5 -0.499338947207771 -74.269436623476
2203.60000000001 -0.489388998871144 -74.269360841448
2203.7 -0.578938648967669 -74.26928505942
2203.8 -0.529188849751093 -74.269209277392
2203.89999999999 -0.549088746424347 -74.269133495364
2204 -0.53913879808772 -74.2622373308151
2204.10000000001 -0.534163823919407 -74.2621611994342
2204.2 -0.573963617265915 -74.2620850680532
2204.3 -0.504313921376085 -74.2620089366722
2204.39999999999 -0.588888597304296 -74.2619328052912
2204.5 -0.549088746424347 -74.2618566739102
2204.60000000001 -0.573963617265915 -74.2617805425292
2204.7 -0.618738442314177 -74.2617044111483
2204.8 -0.568988700631042 -74.2616282797673
2204.89999999999 -0.608788493977551 -74.2615521483863
2205 -0.504313921376085 -74.2546241927169
2205.10000000001 -0.608788493977551 -74.2545477089956
2205.2 -0.583913623135983 -74.2544712252744
2205.3 -0.544113772256034 -74.2543947415531
2205.39999999999 -0.59386357147261 -74.2543182578319
2205.5 -0.598838545640923 -74.2542417741106
2205.60000000001 -0.583913623135983 -74.2541652903894
2205.7 -0.549088746424347 -74.2540888066681
2205.8 -0.583913623135983 -74.2540123229469
2205.89999999999 -0.573963617265915 -74.2539358392256
2206 -0.564013668929288 -74.2469758205914
2206.10000000001 -0.573963617265915 -74.2468989815225
2206.2 -0.544113772256034 -74.2468221424536
2206.3 -0.519238901414466 -74.2467453033847
2206.39999999999 -0.588888597304296 -74.2466684643158
2206.5 -0.559038694760974 -74.2465916252469
2206.60000000001 -0.564013668929288 -74.246514786178
2206.7 -0.504313921376085 -74.2464379471092
2206.8 -0.544113772256034 -74.2463611080402
2206.89999999999 -0.573963617265915 -74.2462842689714
2207 -0.554063720592661 -74.2392919137024
2207.10000000001 -0.52421387558278 -74.2392147162578
2207.2 -0.613763468145864 -74.2391375188132
2207.3 -0.544113772256034 -74.2390603213686
2207.39999999999 -0.564013668929288 -74.238983123924
2207.5 -0.529188849751093 -74.2389059264794
2207.60000000001 -0.52421387558278 -74.2388287290347
2207.7 -0.554063720592661 -74.2387515315901
2207.8 -0.564013668929288 -74.2386743341455
2207.89999999999 -0.534163823919407 -74.2385971367009
2208 -0.554063720592661 -74.2315721692417
2208.10000000001 -0.568988700631042 -74.2314946103719
2208.2 -0.59386357147261 -74.2314170515021
2208.3 -0.529188849751093 -74.2313394926323
2208.39999999999 -0.588888597304296 -74.2312619337626
2208.5 -0.564013668929288 -74.2311843748928
2208.60000000001 -0.534163823919407 -74.231106816023
2208.7 -0.583913623135983 -74.2310292571532
2208.8 -0.559038694760974 -74.2309516982834
2208.89999999999 -0.549088746424347 -74.2308741394137
2209 -0.509288895544398 -74.2238162822637
2209.10000000001 -0.52421387558278 -74.2237383588973
2209.2 -0.549088746424347 -74.2236604355309
2209.3 -0.52421387558278 -74.2235825121644
2209.39999999999 -0.549088746424347 -74.223504588798
2209.5 -0.499338947207771 -74.2234266654315
2209.60000000001 -0.549088746424347 -74.2233487420651
2209.7 -0.549088746424347 -74.2232708186987
2209.8 -0.564013668929288 -74.2231928953322
2209.89999999999 -0.519238901414466 -74.2231149719658
2210 -0.544113772256034 -74.2160239456199
2210.10000000001 -0.549088746424347 -74.2159456546626
2210.2 -0.52421387558278 -74.2158673637053
2210.3 -0.549088746424347 -74.215789072748
2210.39999999999 -0.509288895544398 -74.2157107817907
2210.5 -0.529188849751093 -74.2156324908334
2210.60000000001 -0.464514128029577 -74.2155541998761
2210.7 -0.544113772256034 -74.2154759089189
2210.8 -0.489388998871144 -74.2153976179616
2210.89999999999 -0.489388998871144 -74.2153193270043
2211 -0.564013668929288 -74.208194849891
2211.10000000001 -0.474464076366204 -74.2081161882252
2211.2 -0.494363973039458 -74.2080375265595
2211.3 -0.514263927246153 -74.2079588648938
2211.39999999999 -0.514263927246153 -74.207880203228
2211.5 -0.484414024702831 -74.2078015415623
2211.60000000001 -0.564013668929288 -74.2077228798966
2211.7 -0.494363973039458 -74.2076442182309
2211.8 -0.519238901414466 -74.2075655565652
2211.89999999999 -0.514263927246153 -74.2074868948994
2212 -0.474464076366204 -74.2003286833184
2212.10000000001 -0.549088746424347 -74.2002496478026
2212.2 -0.529188849751093 -74.2001706122867
2212.3 -0.529188849751093 -74.2000915767709
2212.39999999999 -0.519238901414466 -74.200012541255
2212.5 -0.519238901414466 -74.1999335057392
2212.60000000001 -0.519238901414466 -74.1998544702234
2212.7 -0.494363973039458 -74.1997754347075
2212.8 -0.534163823919407 -74.1996963991917
2212.89999999999 -0.52421387558278 -74.1996173636758
2213 -0.509288895544398 -74.192425131734
2213.10000000001 -0.489388998871144 -74.1923457192015
2213.2 -0.504313921376085 -74.1922663066691
2213.3 -0.568988700631042 -74.1921868941367
2213.39999999999 -0.494363973039458 -74.1921074816042
2213.5 -0.46948910219789 -74.1920280690718
2213.60000000001 -0.544113772256034 -74.1919486565394
2213.7 -0.484414024702831 -74.1918692440069
2213.8 -0.559038694760974 -74.1917898314745
2213.89999999999 -0.494363973039458 -74.191710418942
2214 -0.509288895544398 -74.1844838784905
2214.10000000001 -0.514263927246153 -74.1844040857494
2214.2 -0.514263927246153 -74.1843242930084
2214.3 -0.559038694760974 -74.1842445002674
2214.39999999999 -0.554063720592661 -74.1841647075263
2214.5 -0.494363973039458 -74.1840849147853
2214.60000000001 -0.534163823919407 -74.1840051220442
2214.7 -0.514263927246153 -74.1839253293032
2214.8 -0.509288895544398 -74.1838455365622
2214.89999999999 -0.519238901414466 -74.1837657438211
2215 -0.564013668929288 -74.1765046043867
2215.10000000001 -0.509288895544398 -74.1764244282187
2215.2 -0.519238901414466 -74.1763442520508
2215.3 -0.494363973039458 -74.1762640758828
2215.39999999999 -0.504313921376085 -74.1761838997149
2215.5 -0.549088746424347 -74.1761037235469
2215.60000000001 -0.479439050534517 -74.1760235473789
2215.7 -0.504313921376085 -74.175943371211
2215.8 -0.479439050534517 -74.175863195043
2215.89999999999 -0.499338947207771 -74.1757830188751
2216 -0.499338947207771 -74.1684869875907
2216.10000000001 -0.53913879808772 -74.1684064247505
2216.2 -0.509288895544398 -74.1683258619103
2216.3 -0.534163823919407 -74.16824529907
2216.39999999999 -0.499338947207771 -74.1681647362298
2216.5 -0.52421387558278 -74.1680841733895
2216.60000000001 -0.559038694760974 -74.1680036105493
2216.7 -0.52421387558278 -74.1679230477091
2216.8 -0.534163823919407 -74.1678424848688
2216.89999999999 -0.484414024702831 -74.1677619220286
2217 -0.534163823919407 -74.1604307035669
2217.10000000001 -0.499338947207771 -74.1603497507812
2217.2 -0.529188849751093 -74.1602687979956
2217.3 -0.52421387558278 -74.16018784521
2217.39999999999 -0.464514128029577 -74.1601068924243
2217.5 -0.573963617265915 -74.1600259396386
2217.60000000001 -0.564013668929288 -74.159944986853
2217.7 -0.554063720592661 -74.1598640340673
2217.8 -0.559038694760974 -74.1597830812817
2217.89999999999 -0.494363973039458 -74.159702128496
2218 -0.534163823919407 -74.1523354250016
2218.10000000001 -0.549088746424347 -74.1522540789689
2218.2 -0.578938648967669 -74.1521727329361
2218.3 -0.544113772256034 -74.1520913869034
2218.39999999999 -0.53913879808772 -74.1520100408706
2218.5 -0.559038694760974 -74.1519286948378
2218.60000000001 -0.544113772256034 -74.1518473488051
2218.7 -0.534163823919407 -74.1517660027723
2218.8 -0.588888597304296 -74.1516846567395
2218.89999999999 -0.549088746424347 -74.1516033107068
2219 -0.578938648967669 -74.1442008217254
2219.10000000001 -0.519238901414466 -74.1441190791144
2219.2 -0.573963617265915 -74.1440373365034
2219.3 -0.568988700631042 -74.1439555938925
2219.39999999999 -0.53913879808772 -74.1438738512815
2219.5 -0.484414024702831 -74.1437921086705
2219.60000000001 -0.544113772256034 -74.1437103660596
2219.7 -0.52421387558278 -74.1436286234486
2219.8 -0.529188849751093 -74.1435468808376
2219.89999999999 -0.549088746424347 -74.1434651382267
2220 -0.53913879808772 -74.1360265606289
2220.10000000001 -0.544113772256034 -74.1359444180785
2220.2 -0.509288895544398 -74.1358622755281
2220.3 -0.519238901414466 -74.1357801329776
2220.39999999999 -0.564013668929288 -74.1356979904272
2220.5 -0.459539125094543 -74.1356158478768
2220.60000000001 -0.529188849751093 -74.1355337053263
2220.7 -0.529188849751093 -74.1354515627759
2220.8 -0.499338947207771 -74.1353694202255
2220.89999999999 -0.504313921376085 -74.135287277675
2221 -0.544113772256034 -74.1278123055857
2221.10000000001 -0.494363973039458 -74.1277297597036
2221.2 -0.549088746424347 -74.1276472138214
2221.3 -0.53913879808772 -74.1275646679393
2221.39999999999 -0.504313921376085 -74.1274821220571
2221.5 -0.484414024702831 -74.127399576175
2221.60000000001 -0.544113772256034 -74.1273170302929
2221.7 -0.529188849751093 -74.1272344844107
2221.8 -0.52421387558278 -74.1271519385286
2221.89999999999 -0.504313921376085 -74.1270693926464
2222 -0.534163823919407 -74.1195577173719
2222.10000000001 -0.529188849751093 -74.119474764734
2222.2 -0.544113772256034 -74.119391812096
2222.3 -0.568988700631042 -74.1193088594581
2222.39999999999 -0.514263927246153 -74.1192259068202
2222.5 -0.554063720592661 -74.1191429541823
2222.60000000001 -0.499338947207771 -74.1190600015444
2222.7 -0.573963617265915 -74.1189770489065
2222.8 -0.504313921376085 -74.1188940962685
2222.89999999999 -0.544113772256034 -74.1188111436306
2223 -0.568988700631042 -74.1112624535803
2223.10000000001 -0.514263927246153 -74.1111790907298
2223.2 -0.52421387558278 -74.1110957278793
2223.3 -0.568988700631042 -74.1110123650289
2223.39999999999 -0.52421387558278 -74.1109290021784
2223.5 -0.544113772256034 -74.1108456393279
2223.60000000001 -0.52421387558278 -74.1107622764774
2223.7 -0.529188849751093 -74.110678913627
2223.8 -0.578938648967669 -74.1105955507765
2223.89999999999 -0.464514128029577 -74.110512187926
2224 -0.59386357147261 -74.1029261685325
2224.10000000001 -0.534163823919407 -74.1028423919791
2224.2 -0.573963617265915 -74.1027586154257
2224.3 -0.578938648967669 -74.1026748388723
2224.39999999999 -0.549088746424347 -74.1025910623189
2224.5 -0.519238901414466 -74.1025072857655
2224.60000000001 -0.588888597304296 -74.1024235092121
2224.7 -0.59386357147261 -74.1023397326587
2224.8 -0.519238901414466 -74.1022559561053
2224.89999999999 -0.613763468145864 -74.1021721795519
2225 -0.514263927246153 -74.0945485131921
2225.10000000001 -0.549088746424347 -74.0944643194109
2225.2 -0.534163823919407 -74.0943801256298
2225.3 -0.59386357147261 -74.0942959318486
2225.39999999999 -0.603813519809237 -74.0942117380675
2225.5 -0.544113772256034 -74.0941275442863
2225.60000000001 -0.573963617265915 -74.0940433505051
2225.7 -0.499338947207771 -74.093959156724
2225.8 -0.494363973039458 -74.0938749629428
2225.89999999999 -0.573963617265915 -74.0937907691617
2226 -0.564013668929288 -74.0861291350763
2226.10000000001 -0.564013668929288 -74.0860445205072
2226.2 -0.628688390650804 -74.0859599059381
2226.3 -0.578938648967669 -74.085875291369
2226.39999999999 -0.564013668929288 -74.0857906767999
2226.5 -0.583913623135983 -74.0857060622308
2226.60000000001 -0.559038694760974 -74.0856214476617
2226.7 -0.519238901414466 -74.0855368330926
2226.8 -0.608788493977551 -74.0854522185235
2226.89999999999 -0.603813519809237 -74.0853676039544
2227 -0.633663422352559 -74.0776676781663
2227.10000000001 -0.588888597304296 -74.0775826392128
2227.2 -0.573963617265915 -74.0774976002592
2227.3 -0.623713416482491 -74.0774125613057
2227.39999999999 -0.519238901414466 -74.0773275223522
2227.5 -0.578938648967669 -74.0772424833987
2227.60000000001 -0.559038694760974 -74.0771574444452
2227.7 -0.559038694760974 -74.0770724054917
2227.8 -0.573963617265915 -74.0769873665381
2227.89999999999 -0.529188849751093 -74.0769023275846
2228 -0.52421387558278 -74.0691637828145
2228.10000000001 -0.59386357147261 -74.0690783158429
2228.2 -0.564013668929288 -74.0689928488712
2228.3 -0.568988700631042 -74.0689073818996
2228.39999999999 -0.578938648967669 -74.068821914928
2228.5 -0.583913623135983 -74.0687364479563
2228.60000000001 -0.59386357147261 -74.0686509809847
2228.7 -0.598838545640923 -74.068565514013
2228.8 -0.568988700631042 -74.0684800470414
2228.89999999999 -0.583913623135983 -74.0683945800697
2229 -0.53913879808772 -74.0606170856502
2229.10000000001 -0.603813519809237 -74.0605311869886
2229.2 -0.568988700631042 -74.060445288327
2229.3 -0.588888597304296 -74.0603593896653
2229.39999999999 -0.549088746424347 -74.0602734910037
2229.5 -0.588888597304296 -74.060187592342
2229.60000000001 -0.564013668929288 -74.0601016936804
2229.7 -0.608788493977551 -74.0600157950188
2229.8 -0.549088746424347 -74.0599298963571
2229.89999999999 -0.573963617265915 -74.0598439976955
2230 -0.578938648967669 -74.0520272194864
2230.10000000001 -0.564013668929288 -74.0519408854238
2230.2 -0.568988700631042 -74.0518545513611
2230.3 -0.514263927246153 -74.0517682172984
2230.39999999999 -0.583913623135983 -74.0516818832357
2230.5 -0.578938648967669 -74.051595549173
2230.60000000001 -0.568988700631042 -74.0515092151104
2230.7 -0.53913879808772 -74.0514228810477
2230.8 -0.573963617265915 -74.051336546985
2230.89999999999 -0.549088746424347 -74.0512502129223
2231 -0.583913623135983 -74.0433938132185
2231.10000000001 -0.583913623135983 -74.0433070400035
2231.2 -0.549088746424347 -74.0432202667885
2231.3 -0.564013668929288 -74.0431334935736
2231.39999999999 -0.554063720592661 -74.0430467203586
2231.5 -0.568988700631042 -74.0429599471436
2231.60000000001 -0.564013668929288 -74.0428731739286
2231.7 -0.568988700631042 -74.0427864007136
2231.8 -0.613763468145864 -74.0426996274987
2231.89999999999 -0.578938648967669 -74.0426128542837
2232 -0.583913623135983 -74.0347164917206
2232.10000000001 -0.598838545640923 -74.0346292755609
2232.2 -0.519238901414466 -74.0345420594012
2232.3 -0.549088746424347 -74.0344548432414
2232.39999999999 -0.564013668929288 -74.0343676270817
2232.5 -0.59386357147261 -74.0342804109219
2232.60000000001 -0.643613370689186 -74.0341931947622
2232.7 -0.588888597304296 -74.0341059786025
2232.8 -0.559038694760974 -74.0340187624427
2232.89999999999 -0.554063720592661 -74.033931546283
2233 -0.608788493977551 -74.0259948757467
2233.10000000001 -0.53913879808772 -74.0259072128075
2233.2 -0.608788493977551 -74.0258195498684
2233.3 -0.519238901414466 -74.0257318869292
2233.39999999999 -0.583913623135983 -74.02564422399
2233.5 -0.618738442314177 -74.0255565610508
2233.60000000001 -0.573963617265915 -74.0254688981117
2233.7 -0.588888597304296 -74.0253812351725
2233.8 -0.588888597304296 -74.0252935722333
2233.89999999999 -0.568988700631042 -74.0252059092942
2234 -0.564013668929288 -74.0172285818299
2234.10000000001 -0.608788493977551 -74.0171404682334
2234.2 -0.608788493977551 -74.0170523546368
2234.3 -0.554063720592661 -74.0169642410403
2234.39999999999 -0.509288895544398 -74.0168761274438
2234.5 -0.598838545640923 -74.0167880138472
